reg_no | sem | branch_code | subject_code | subject_name | subject_type | credit | old_shown_grade | new_shown_grade | should_be_grade | shown_gp | corrected_gp | delta_points | new_ese | new_ia | new_total | old_result_url | new_result_url
21102141907 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 35^ | 21 | 56 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102141907 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102141907&semester=IV&exam_held=December%2F2025
21102142002 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 39^ | 25 | 64 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102142002 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102142002&semester=IV&exam_held=December%2F2025
21102145002 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 36^ | 24 | 60 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102145002 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102145002&semester=IV&exam_held=December%2F2025
21102146001 | IV | 102 | 102401 | Applied Thermodynamics | theory | 4.00 | F | C | B | 7 | 8 | 4.00 | 49^ | 24 | 73 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102146001 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102146001&semester=IV&exam_held=December%2F2025
21102147003 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 34^ | 20 | 54 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102147003 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102147003&semester=IV&exam_held=December%2F2025
21102147005 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 36^ | 17 | 53 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102147005 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102147005&semester=IV&exam_held=December%2F2025
21102151003 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 33^ | 19 | 52 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102151003 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102151003&semester=IV&exam_held=December%2F2025
21102154004 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 44^ | 18 | 62 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102154004 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102154004&semester=IV&exam_held=December%2F2025
21102159002 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 46^ | 23 | 69 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102159002 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102159002&semester=IV&exam_held=December%2F2025
21102159007 | IV | 102 | 102401 | Applied Thermodynamics | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 34^ | 16 | 50 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102159007 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102159007&semester=IV&exam_held=December%2F2025
21102159011 | IV | 102 | 102401 | Applied Thermodynamics | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 33^ | 25 | 58 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102159011 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102159011&semester=IV&exam_held=December%2F2025
21102159011 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 28^ | 22 | 50 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102159011 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102159011&semester=IV&exam_held=December%2F2025
21102159011 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 37^ | 21 | 58 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102159011 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102159011&semester=IV&exam_held=December%2F2025
21102159012 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 25^ | 26 | 51 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102159012 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102159012&semester=IV&exam_held=December%2F2025
21102159015 | IV | 102 | 102401 | Applied Thermodynamics | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 29^ | 24 | 53 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102159015 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102159015&semester=IV&exam_held=December%2F2025
21102159015 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 47^ | 20 | 67 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102159015 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102159015&semester=IV&exam_held=December%2F2025
21102159016 | IV | 102 | 102401 | Applied Thermodynamics | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 47^ | 17 | 64 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102159016 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102159016&semester=IV&exam_held=December%2F2025
21102159016 | IV | 102 | 102405 | Strength of Materials | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 32^ | 25 | 57 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102159016 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102159016&semester=IV&exam_held=December%2F2025
21102165001 | IV | 102 | 102403 | Fluid Mechanics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 40^ | 16 | 56 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21102165001 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21102165001&semester=IV&exam_held=December%2F2025
21103106001 | IV | 103 | 100403 | Digital Electronics | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 35^ | 28 | 63 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103106001 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103106001&semester=IV&exam_held=December%2F2025
21103106019 | IV | 103 | 103404 | Signals and Systems | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 36^ | 26 | 62 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103106019 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103106019&semester=IV&exam_held=December%2F2025
21103107047 | IV | 103 | 103402 | Electrical Machines – II | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 42^ | 12 | 54 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103107047 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103107047&semester=IV&exam_held=December%2F2025
21103108025 | IV | 103 | 103403 | Mathematics – III (Probability and Statistics) | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 38^ | 16 | 54 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103108025 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103108025&semester=IV&exam_held=December%2F2025
21103119002 | IV | 103 | 103401 | Electrical and Electronics Measurement | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 25^ | 26 | 51 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103119002 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103119002&semester=IV&exam_held=December%2F2025
21103119004 | IV | 103 | 100403 | Digital Electronics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 28^ | 27 | 55 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103119004 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103119004&semester=IV&exam_held=December%2F2025
21103121001 | IV | 103 | 100403 | Digital Electronics | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 39^ | 27 | 66 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103121001 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103121001&semester=IV&exam_held=December%2F2025
21103127009 | IV | 103 | 103402 | Electrical Machines – II | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 30^ | 20 | 50 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103127009 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103127009&semester=IV&exam_held=December%2F2025
21103127010 | IV | 103 | 103401 | Electrical and Electronics Measurement | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 37^ | 17 | 54 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103127010 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103127010&semester=IV&exam_held=December%2F2025
21103127020 | IV | 103 | 103404 | Signals and Systems | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 43^ | 12 | 55 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103127020 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103127020&semester=IV&exam_held=December%2F2025
21103127024 | IV | 103 | 100403 | Digital Electronics | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 50^ | 18 | 68 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103127024 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103127024&semester=IV&exam_held=December%2F2025
21103127037 | IV | 103 | 100403 | Digital Electronics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 39^ | 14 | 53 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103127037 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103127037&semester=IV&exam_held=December%2F2025
21103127042 | IV | 103 | 100403 | Digital Electronics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 39^ | 14 | 53 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103127042 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103127042&semester=IV&exam_held=December%2F2025
21103127046 | IV | 103 | 100403 | Digital Electronics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 37^ | 13 | 50 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103127046 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103127046&semester=IV&exam_held=December%2F2025
21103130009 | IV | 103 | 103402 | Electrical Machines – II | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 35^ | 23 | 58 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103130009 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103130009&semester=IV&exam_held=December%2F2025
21103130011 | IV | 103 | 103402 | Electrical Machines – II | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 37^ | 25 | 62 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103130011 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103130011&semester=IV&exam_held=December%2F2025
21103130018 | IV | 103 | 100403 | Digital Electronics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 30^ | 22 | 52 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103130018 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103130018&semester=IV&exam_held=December%2F2025
21103130023 | IV | 103 | 103402 | Electrical Machines – II | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 42^ | 21 | 63 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103130023 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103130023&semester=IV&exam_held=December%2F2025
21103131004 | IV | 103 | 103404 | Signals and Systems | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 34^ | 18 | 52 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103131004 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103131004&semester=IV&exam_held=December%2F2025
21103131012 | IV | 103 | 100401 | Biology for Engineers | theory | 3.00 | F | C | B | 7 | 8 | 3.00 | 45^ | 27 | 72 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103131012 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103131012&semester=IV&exam_held=December%2F2025
21103131015 | IV | 103 | 103401 | Electrical and Electronics Measurement | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 37^ | 20 | 57 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103131015 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103131015&semester=IV&exam_held=December%2F2025
21103131017 | IV | 103 | 100403 | Digital Electronics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 32^ | 18 | 50 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103131017 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103131017&semester=IV&exam_held=December%2F2025
21103131017 | IV | 103 | 103404 | Signals and Systems | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 34^ | 17 | 51 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103131017 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103131017&semester=IV&exam_held=December%2F2025
21103131028 | IV | 103 | 103404 | Signals and Systems | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 34^ | 19 | 53 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103131028 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103131028&semester=IV&exam_held=December%2F2025
21103131045 | IV | 103 | 100403 | Digital Electronics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 36^ | 19 | 55 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103131045 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103131045&semester=IV&exam_held=December%2F2025
21103131053 | IV | 103 | 100403 | Digital Electronics | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 27^ | 27 | 54 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103131053 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103131053&semester=IV&exam_held=December%2F2025
21103131053 | IV | 103 | 103404 | Signals and Systems | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 45^ | 20 | 65 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103131053 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103131053&semester=IV&exam_held=December%2F2025
21103132015 | IV | 103 | 103402 | Electrical Machines – II | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 36^ | 26 | 62 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103132015 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103132015&semester=IV&exam_held=December%2F2025
21103132016 | IV | 103 | 103401 | Electrical and Electronics Measurement | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 40^ | 23 | 63 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103132016 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103132016&semester=IV&exam_held=December%2F2025
21103132016 | IV | 103 | 103402 | Electrical Machines – II | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 34^ | 24 | 58 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103132016 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103132016&semester=IV&exam_held=December%2F2025
21103132019 | IV | 103 | 103402 | Electrical Machines – II | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 36^ | 26 | 62 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103132019 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103132019&semester=IV&exam_held=December%2F2025
21103132019 | IV | 103 | 103404 | Signals and Systems | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 39^ | 18 | 57 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103132019 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103132019&semester=IV&exam_held=December%2F2025
21103132020 | IV | 103 | 100401 | Biology for Engineers | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 42^ | 8 | 50 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103132020 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103132020&semester=IV&exam_held=December%2F2025
21103132033 | IV | 103 | 103402 | Electrical Machines – II | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 40^ | 23 | 63 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103132033 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103132033&semester=IV&exam_held=December%2F2025
21103132037 | IV | 103 | 103402 | Electrical Machines – II | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 33^ | 23 | 56 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103132037 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103132037&semester=IV&exam_held=December%2F2025
21103132042 | IV | 103 | 103401 | Electrical and Electronics Measurement | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 34^ | 24 | 58 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103132042 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103132042&semester=IV&exam_held=December%2F2025
21103132045 | IV | 103 | 103401 | Electrical and Electronics Measurement | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 32^ | 24 | 56 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103132045 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103132045&semester=IV&exam_held=December%2F2025
21103133016 | IV | 103 | 103404 | Signals and Systems | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 40^ | 15 | 55 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103133016 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103133016&semester=IV&exam_held=December%2F2025
21103133027 | IV | 103 | 103403 | Mathematics – III (Probability and Statistics) | theory | 4.00 | F | C | B | 7 | 8 | 4.00 | 45^ | 28 | 73 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103133027 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103133027&semester=IV&exam_held=December%2F2025
21103134005 | IV | 103 | 103403 | Mathematics – III (Probability and Statistics) | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 30^ | 25 | 55 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103134005 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103134005&semester=IV&exam_held=December%2F2025
21103134006 | IV | 103 | 103403 | Mathematics – III (Probability and Statistics) | theory | 4.00 | F | C | B | 7 | 8 | 4.00 | 47^ | 25 | 72 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103134006 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103134006&semester=IV&exam_held=December%2F2025
21103134017 | IV | 103 | 103404 | Signals and Systems | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 33^ | 22 | 55 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103134017 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103134017&semester=IV&exam_held=December%2F2025
21103134018 | IV | 103 | 100401 | Biology for Engineers | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 38^ | 25 | 63 | http://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=21103134018 | https://beu-bih.ac.in/backend/v1/result/get-result?year=2025&redg_no=21103134018&semester=IV&exam_held=December%2F2025
